Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Discount,Discounted Ammount,Special extra Discount from the Dealer of SUV (20%)
2036-04-15,Jaylen,Male,13500,Progressive Shippers Cooperative Association No,Honda,CR-V,Auto,Red,12000,53546-9427,SUV,8218810,Janesville,10%,"$1,200.00",
2036-04-16,Jaylin,Male,805000,Rabun Used Car Sales,Volkswagen,GTI,Auto,Pale White,20000,85257-3102,SUV,7436733,Scottsdale,10%,"$2,000.00",
2036-04-17,Jeremiah,Male,470000,Race Car Help,Mercury,Cougar,Auto,Black,33000,78758-7841,Hatchback,8049952,Austin,10%,"$3,300.00",
2036-04-18,Benzion,Male,1950000,Suburban Ford,Nissan,Pathfinder,Manual,Black,22000,53546-9427,Hardtop,6927161,Janesville,10%,"$2,200.00",
2036-04-19,Joel,Female,630000,Saab-Belle Dodge,Oldsmobile,Silhouette,Auto,Black,60000,60504-7114,Sedan,8958342,Aurora,10%,"$6,000.00",
2036-04-20,John,Female,580000,Scrivener Performance Engineering,Ford,Expedition,Manual,Black,10000,38701-8047,SUV,8399520,Greenville,10%,"$1,000.00",
2036-04-21,Julia,Male,968000,Chrysler Plymouth,Mercedes-B,SLK230,Auto,Black,33000,53546-9427,Hatchback,6570551,Greenville,10%,"$3,300.00",
2036-04-22,Kaitlyn,Male,1580000,Classic Chevy,Dodge,Viper,Manual,Black,26000,85257-3102,SUV,8497649,Pasco,10%,"$2,600.00",
2036-04-23,Karen,Female,1065000,Clay Johnson Auto Sales,Buick,Regal,Auto,Pale White,38500,78758-7841,Passenger,8097619,Janesville,10%,"$3,850.00",
2036-04-24,Kate,Male,795000,Diehl Motor CO Inc,Mitsubishi,Montero,Manual,Black,16000,06457-3834,SUV,8019425,Scottsdale,10%,"$1,600.00",
2036-04-25,Hugo,Female,700000,C & M Motors Inc,Subaru,Forester,Auto,Red,23000,60504-7114,Hardtop,8947895,Pasco,10%,"$2,300.00",
2036-04-26,Katherine,Male,2361000,Gartner Buick Hyundai Saab,Nissan,Quest,Manual,Black,38100,38701-8047,SUV,6191425,Middletown,10%,"$3,810.00",
2036-04-27,Katie,Male,1900000,Hatfield Volkswagen,Cadillac,Catera,Auto,Red,28000,99301-3882,Hatchback,6572614,Aurora,10%,"$2,800.00",
2036-04-28,Khloe,Male,1500000,Rabun Used Car Sales,Mercedes-B,SL-Class,Manual,Pale White,26000,85257-3102,SUV,7965790,Scottsdale,10%,"$2,600.00",
2036-04-29,Kylie,Male,1400000,Race Car Help,Chrysler,Concorde,Manual,Pale White,28000,78758-7841,SUV,6457252,Austin,10%,"$2,800.00",
2036-04-30,Lauren,Female,13500,Ryder Truck Rental and Leasing,Cadillac,Catera,Auto,Pale White,75000,06457-3834,Hatchback,7708478,Middletown,10%,"$7,500.00",
2036-05-01,Leah,Male,1750000,Saab-Belle Dodge,Volkswagen,Beetle,Manual,Red,21000,60504-7114,SUV,6358841,Aurora,10%,"$2,100.00",
2036-05-02,Leela,Male,1850000,Scrivener Performance Engineering,Dodge,Viper,Auto,Red,41000,38701-8047,SUV,8960342,Greenville,10%,"$4,100.00",
2036-05-03,Lillian,Male,13500,Star Enterprises Inc,Subaru,Forester,Auto,Black,22000,99301-3882,SUV,8790191,Pasco,10%,"$2,200.00",
2036-05-04,Lily,Male,1480000,Suburban Ford,Saturn,SC,Auto,Black,33000,53546-9427,SUV,7571945,Janesville,10%,"$3,300.00",
2036-05-05,Madison,Male,1400000,Tri-State Mack Inc,Cadillac,Escalade,Auto,Pale White,38000,85257-3102,Sedan,7689058,Scottsdale,10%,"$3,800.00",
2036-05-06,Maggie,Male,2130000,U-Haul CO,Chrysler,300M,Auto,Red,16000,78758-7841,SUV,6717754,Austin,10%,"$1,600.00",
2036-05-07,Jessica,Male,1185000,Enterprise Rent A Car,Pontiac,Grand Prix,Auto,Red,69500,60504-7114,Passenger,8197260,Aurora,10%,"$6,950.00",
2036-05-08,Joanna,Female,13500,Gartner Buick Hyundai Saab,Ford,Windstar,Manual,Pale White,17000,38701-8047,Sedan,6509508,Greenville,10%,"$1,700.00",
2036-05-09,Jolie,Male,500000,Hatfield Volkswagen,Chrysler,300M,Auto,Black,26000,99301-3882,SUV,8841272,Pasco,10%,"$2,600.00",
2036-05-10,Leane,Female,795000,Classic Chevy,Chrysler,Concorde,Manual,Black,18000,85257-3102,Hardtop,6390983,Austin,10%,"$1,800.00",
2036-05-11,Josephine,Female,13500,McKinney Dodge Chrysler Jeep,Buick,Park Avenue,Auto,Pale White,12000,85257-3102,Hatchback,7633455,Scottsdale,10%,"$1,200.00",
2036-05-12,Joyce,Female,571000,Motor Vehicle Branch Office,Mitsubishi,Montero,Manual,Black,16000,78758-7841,SUV,8598599,Austin,10%,"$1,600.00",
2036-05-13,Judy,Male,13500,Nebo Chevrolet,Plymouth,Voyager,Manual,Pale White,20000,06457-3834,Passenger,6877515,Middletown,10%,"$2,000.00",
2036-05-14,Julia,Female,13500,New Castle Ford Lincoln Mercury,Acura,TL,Auto,Black,23000,60504-7114,Hatchback,6455723,Aurora,10%,"$2,300.00",
2036-05-15,Sury,Male,13500,Enterprise Rent A Car,Mercedes-B,SL-Class,Manual,Black,38000,60504-7114,Hardtop,6207392,Aurora,10%,"$3,800.00",
2036-05-16,Milena,Male,1335000,Iceberg Rentals,Saturn,LW,Auto,Pale White,18501,53546-9427,Hatchback,7580197,Janesville,10%,"$1,850.10",
2036-05-17,Mindy,Male,1900000,McKinney Dodge Chrysler Jeep,Nissan,Frontier,Manual,Black,53001,85257-3102,Hatchback,8211033,Scottsdale,10%,"$5,300.10",
2036-05-18,Miri,Female,810000,Motor Vehicle Branch Office,Mitsubishi,Eclipse,Auto,Black,27001,78758-7841,Hatchback,6180334,Austin,10%,"$2,700.10",
2036-05-19,Miriam,Male,13500,Nebo Chevrolet,Dodge,Ram Pickup,Manual,Black,19001,06457-3834,Hatchback,8546776,Middletown,10%,"$1,900.10",
2036-05-20,Molly,Male,1090000,New Castle Ford Lincoln Mercury,Jeep,Wrangler,Auto,Pale White,19001,60504-7114,Hatchback,8706590,Aurora,10%,"$1,900.10",
2036-05-21,Morgan,Male,13500,Pars Auto Sales,Volvo,S70,Auto,Pale White,32001,38701-8047,Hatchback,6606482,Greenville,10%,"$3,200.10",
2036-05-22,Naomi,Male,1130000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Bravada,Manual,Black,36001,99301-3882,Hatchback,8602458,Pasco,10%,"$3,600.10",
2036-05-23,Natalia,Male,1145000,Progressive Shippers Cooperative Association No,Acura,RL,Manual,Pale White,17501,53546-9427,SUV,8149950,Janesville,10%,"$1,750.10",
2036-05-24,Natalie,Male,657000,Rabun Used Car Sales,Plymouth,Voyager,Manual,Black,75000,85257-3102,Passenger,7683232,Scottsdale,10%,"$7,500.00",
2036-05-25,Jonathan,Male,13500,Star Enterprises Inc,Mitsubishi,3000GT,Auto,Pale White,19000,99301-3882,Sedan,7689120,Pasco,10%,"$1,900.00",
2036-05-26,Jordan,Male,860000,Suburban Ford,Cadillac,Eldorado,Auto,Pale White,31000,53546-9427,Passenger,6008435,Janesville,10%,"$3,100.00",
2036-05-27,Joseph,Male,532000,Tri-State Mack Inc,Honda,Civic,Manual,Pale White,45000,85257-3102,Hatchback,8041269,Scottsdale,10%,"$4,500.00",
2036-05-28,Joshua,Male,960000,U-Haul CO,Chrysler,Sebring Coupe,Auto,Pale White,46000,78758-7841,Sedan,7425124,Austin,10%,"$4,600.00",
2036-05-29,Josiah,Male,745500,Progressive Shippers Cooperative Association No,Toyota,Celica,Auto,Pale White,31500,53546-9427,SUV,8490440,Janesville,10%,"$3,150.00",
2036-05-30,Binyomin,Male,13500,U-Haul CO,Plymouth,Breeze,Auto,Pale White,22000,78758-7841,Hardtop,8079858,Austin,10%,"$2,200.00",
2036-05-31,Justice,Male,630000,Race Car Help,Dodge,Durango,Manual,Pale White,27000,78758-7841,SUV,7173769,Austin,10%,"$2,700.00",
2036-06-01,Justin,Male,580000,Ryder Truck Rental and Leasing,Honda,Odyssey,Manual,Pale White,27000,06457-3834,Passenger,8772460,Middletown,10%,"$2,700.00",
2036-06-02,Kaden,Male,13500,Saab-Belle Dodge,Honda,CR-V,Auto,Pale White,22000,60504-7114,SUV,6127771,Aurora,10%,"$2,200.00",
2036-06-03,Kayla,Male,13500,Iceberg Rentals,Dodge,Ram Van,Auto,Pale White,12000,53546-9427,Hatchback,8289434,Greenville,10%,"$1,200.00",
2036-06-04,Kaylee,Female,2300000,McKinney Dodge Chrysler Jeep,Chrysler,LHS,Auto,Pale White,21000,85257-3102,Hatchback,6293583,Pasco,10%,"$2,100.00",
2036-06-05,Kelly,Male,1840000,Motor Vehicle Branch Office,Audi,A6,Auto,Black,27000,78758-7841,SUV,8817813,Janesville,10%,"$2,700.00",
2036-06-06,Khloe,Male,920000,Nebo Chevrolet,Mitsubishi,3000GT,Auto,Black,39000,06457-3834,Sedan,7541668,Scottsdale,10%,"$3,900.00",
2036-06-07,Kimberly,Male,1550000,New Castle Ford Lincoln Mercury,Honda,Accord,Manual,Pale White,14000,60504-7114,Sedan,7726660,Austin,10%,"$1,400.00",
2036-06-08,Lohann,Female,280000,Gartner Buick Hyundai Saab,Nissan,Pathfinder,Manual,Pale White,16000,38701-8047,Hardtop,7827945,Aurora,10%,"$1,600.00",
2036-06-09,Flavie,Female,654000,New Castle Ford Lincoln Mercury,Toyota,Tacoma,Manual,Black,36000,60504-7114,Hardtop,7721442,Middletown,10%,"$3,600.00",
2036-06-10,Layla,Female,13500,Progressive Shippers Cooperative Association No,Cadillac,Escalade,Auto,Black,26000,53546-9427,Sedan,7240633,Greenville,10%,"$2,600.00",
2036-06-11,Leah,Male,500000,Rabun Used Car Sales,Mercury,Sable,Manual,Pale White,61000,85257-3102,Sedan,6991142,Pasco,10%,"$6,100.00",
2036-06-12,Mandy,Male,1050000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Aurora,Manual,Pale White,71000,06457-3834,Passenger,6376746,Middletown,10%,"$7,100.00",
2036-06-13,Maryam,Male,3690000,C & M Motors Inc,Saab,3-Sep,Auto,Black,26000,60504-7114,Sedan,8411628,Aurora,10%,"$2,600.00",
2036-06-14,Maya,Female,709000,Capitol KIA,Toyota,Land Cruiser,Auto,Black,21000,38701-8047,SUV,8125743,Greenville,10%,"$2,100.00",
2036-06-15,Megan,Male,13500,Chrysler of Tri-Cities,Buick,Century,Auto,Pale White,17001,99301-3882,SUV,6093678,Pasco,10%,"$1,700.10",
2036-06-16,Melody,Male,13500,Chrysler Plymouth,Lexus,LS400,Manual,Black,69001,53546-9427,Sedan,7472260,Janesville,10%,"$6,900.10",
2036-06-17,Mia,Male,1740000,Classic Chevy,Chevrolet,Prizm,Manual,Pale White,22001,85257-3102,SUV,8177706,Scottsdale,10%,"$2,200.10",
2036-06-18,Michelle,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Manual,Pale White,27001,78758-7841,Passenger,7545054,Austin,10%,"$2,700.10",
2036-06-19,Mila,Male,2575000,Diehl Motor CO Inc,Dodge,Ram Pickup,Auto,Pale White,45501,06457-3834,SUV,7265920,Middletown,10%,"$4,550.10",
2036-06-20,Mina,Male,1388800,Enterprise Rent A Car,Chrysler,Sebring Coupe,Manual,Pale White,26881,60504-7114,Sedan,8448887,Aurora,10%,"$2,688.10",
2036-06-21,Natalie,Male,1702000,Gartner Buick Hyundai Saab,Subaru,Forester,Manual,Pale White,57201,38701-8047,SUV,8986690,Greenville,10%,"$5,720.10",
2036-06-22,Julianna,Male,760000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Bravada,Manual,Black,36000,99301-3882,Hatchback,6903082,Pasco,10%,"$3,600.00",
2036-06-23,Julie,Male,2100000,Progressive Shippers Cooperative Association No,Saturn,SW,Auto,Pale White,25000,53546-9427,Passenger,7427415,Janesville,10%,"$2,500.00",
2036-06-24,Juliet,Male,13500,Rabun Used Car Sales,Oldsmobile,Bravada,Manual,Black,18000,85257-3102,Hatchback,8124534,Scottsdale,10%,"$1,800.00",
2036-06-25,David,Male,732500,U-Haul CO,Mitsubishi,Montero Sport,Auto,Black,45500,78758-7841,Hardtop,8322051,Austin,10%,"$4,550.00",
2036-06-26,June,Female,767000,Ryder Truck Rental and Leasing,BMW,328i,Manual,Black,69000,06457-3834,Sedan,8205564,Middletown,10%,"$6,900.00",
2036-06-27,Kaitlyn,Male,795000,Saab-Belle Dodge,Plymouth,Neon,Auto,Pale White,27000,60504-7114,SUV,7860493,Aurora,10%,"$2,700.00",
2036-06-28,Kate,Male,1315000,Scrivener Performance Engineering,Jeep,Cherokee,Auto,Pale White,36500,38701-8047,Sedan,8438615,Greenville,10%,"$3,650.00",
2036-06-29,Katelyn,Male,830000,Star Enterprises Inc,Oldsmobile,Silhouette,Manual,Pale White,14000,99301-3882,Sedan,8543089,Pasco,10%,"$1,400.00",
2036-06-30,Katherine,Male,13500,Suburban Ford,Volkswagen,Passat,Auto,Black,9000,53546-9427,Hatchback,8243313,Janesville,10%,$900.00,
2036-07-01,Kathryn,Male,940000,Tri-State Mack Inc,Nissan,Frontier,Manual,Pale White,12000,85257-3102,Hatchback,7455746,Scottsdale,10%,"$1,200.00",
2036-07-02,Nechama,Male,13500,Race Car Help,Audi,A6,Manual,Pale White,24000,78758-7841,SUV,8261942,Austin,10%,"$2,400.00",
2036-07-03,Nicole,Male,13500,Ryder Truck Rental and Leasing,Toyota,Sienna,Manual,Black,27000,06457-3834,Passenger,6786385,Middletown,10%,"$2,700.00",
2036-07-04,Nicolette,Male,763000,Saab-Belle Dodge,Mercedes-B,S-Class,Manual,Pale White,21000,60504-7114,SUV,7873346,Aurora,10%,"$2,100.00",
2036-07-05,Nina,Male,13500,Scrivener Performance Engineering,Ford,Explorer,Auto,Pale White,18001,38701-8047,Hatchback,7399923,Greenville,10%,"$1,800.10",
2036-07-06,Noa,Male,903000,Star Enterprises Inc,Saturn,LS,Auto,Pale White,45001,99301-3882,Sedan,6764304,Pasco,10%,"$4,500.10",
2036-07-07,Nora,Male,1000000,Suburban Ford,Dodge,Durango,Manual,Black,22001,53546-9427,SUV,6701797,Janesville,10%,"$2,200.10",
2036-07-08,Olivia,Male,13500,Tri-State Mack Inc,Mitsubishi,Diamante,Auto,Black,18001,85257-3102,Hatchback,6351635,Scottsdale,10%,"$1,800.10",
2036-07-09,Paige,Male,1742000,U-Haul CO,Dodge,Avenger,Auto,Pale White,22201,78758-7841,Passenger,8418458,Austin,10%,"$2,220.10",
2036-07-10,Parker,Male,865000,Progressive Shippers Cooperative Association No,Cadillac,Escalade,Auto,Black,28000,53546-9427,Sedan,8381327,Janesville,10%,"$2,800.00",
2036-07-11,Pearl,Male,485000,Rabun Used Car Sales,Chrysler,Sebring Coupe,Manual,Pale White,26000,85257-3102,Sedan,6942984,Scottsdale,10%,"$2,600.00",
2036-07-12,Kai,Female,450000,Scrivener Performance Engineering,Chrysler,300M,Auto,Black,26000,38701-8047,SUV,8214900,Greenville,10%,"$2,600.00",
2036-07-13,Kaiden,Male,853000,Star Enterprises Inc,Dodge,Ram Wagon,Auto,Black,22000,99301-3882,Passenger,8366216,Pasco,10%,"$2,200.00",
2036-07-14,Kaleb,Male,704000,Suburban Ford,Ford,Expedition,Manual,Black,10000,53546-9427,SUV,8781638,Janesville,10%,"$1,000.00",
2036-07-15,Kamari,Male,13500,Tri-State Mack Inc,Volkswagen,Passat,Manual,Pale White,12000,85257-3102,Hatchback,6998157,Scottsdale,10%,"$1,200.00",
2036-07-16,Kameron,Male,508000,U-Haul CO,Buick,Regal,Auto,Pale White,46000,78758-7841,Passenger,6815801,Austin,10%,"$4,600.00",
2036-07-17,Kareem,Female,573000,Buddy Storbeck's Diesel Service Inc,Plymouth,Voyager,Manual,Black,75000,06457-3834,Passenger,7093350,Middletown,10%,"$7,500.00",
2036-07-18,Karter,Female,800000,C & M Motors Inc,Hyundai,Elantra,Manual,Pale White,22000,60504-7114,Sedan,8225579,Aurora,10%,"$2,200.00",
2036-07-19,Brayden,Female,811000,Chrysler Plymouth,Volvo,S70,Auto,Black,26000,53546-9427,Hardtop,8410271,Janesville,10%,"$2,600.00",
2036-07-20,Kenneth,Male,1236000,Chrysler of Tri-Cities,Saturn,LW,Auto,Pale White,18600,99301-3882,Hatchback,6612263,Pasco,10%,"$1,860.00",
2036-07-21,Kevin,Male,328000,Chrysler Plymouth,Mercury,Villager,Manual,Pale White,14000,53546-9427,Passenger,6232762,Janesville,10%,"$1,400.00",
2036-07-22,Lillian,Male,561000,Race Car Help,Lexus,LX470,Manual,Pale White,54000,78758-7841,SUV,6590056,Janesville,10%,"$5,400.00",
2036-07-23,Lily,Female,13500,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Manual,Pale White,20000,06457-3834,SUV,8876759,Scottsdale,10%,"$2,000.00",
2036-07-24,Laure,Male,1225000,Rabun Used Car Sales,Chrysler,Concorde,Auto,Pale White,42500,85257-3102,Hardtop,6949391,Janesville,10%,"$4,250.00",
2036-07-25,Lydia,Male,1237000,Scrivener Performance Engineering,Volkswagen,GTI,Manual,Pale White,28700,38701-8047,SUV,8396016,Middletown,10%,"$2,870.00",
2036-07-26,Madeleine,Male,740000,Star Enterprises Inc,Mercury,Grand Marquis,Auto,Black,19000,99301-3882,SUV,7803528,Aurora,10%,"$1,900.00",
2036-07-27,Madison,Male,1120000,Suburban Ford,Oldsmobile,Intrigue,Manual,Pale White,37000,53546-9427,SUV,8191237,Greenville,10%,"$3,700.00",
2036-07-28,Maggie,Female,1151000,Tri-State Mack Inc,Volkswagen,Passat,Auto,Black,21100,85257-3102,Hatchback,6854031,Pasco,10%,"$2,110.00",
2036-07-29,Hugo,Female,13500,Ryder Truck Rental and Leasing,Plymouth,Breeze,Auto,Pale White,22000,06457-3834,Hardtop,8108763,Austin,10%,"$2,200.00",
2036-07-30,Manha,Female,760000,Progressive Shippers Cooperative Association No,Toyota,Avalon,Auto,Pale White,18000,53546-9427,Sedan,6326226,Scottsdale,10%,"$1,800.00",
2036-07-31,Maryam,Male,1170000,Rabun Used Car Sales,Volvo,S80,Manual,Pale White,21000,85257-3102,Sedan,6280252,Austin,10%,"$2,100.00",
2036-08-01,Nicole,Male,1800000,Hatfield Volkswagen,Hyundai,Accent,Manual,Black,18001,99301-3882,Hatchback,7090899,Pasco,10%,"$1,800.10",
2036-08-02,Nina,Female,3300000,Iceberg Rentals,Cadillac,Eldorado,Auto,Pale White,31001,53546-9427,Passenger,6976329,Janesville,10%,"$3,100.10",
2036-08-03,Olivia,Male,2910000,McKinney Dodge Chrysler Jeep,Toyota,Land Cruiser,Auto,Pale White,33001,85257-3102,SUV,7387379,Scottsdale,10%,"$3,300.10",
2036-08-04,Phoebe,Male,1400000,Motor Vehicle Branch Office,Honda,Accord,Auto,Pale White,21001,78758-7841,Sedan,7313920,Austin,10%,"$2,100.10",
2036-08-05,Queenie,Male,860000,Nebo Chevrolet,Toyota,4Runner,Manual,Black,25001,06457-3834,Sedan,6517791,Middletown,10%,"$2,500.10",
2036-08-06,Rachel,Male,13500,New Castle Ford Lincoln Mercury,Mitsubishi,Montero Sport,Auto,Black,45001,60504-7114,SUV,7385505,Aurora,10%,"$4,500.10",
2036-08-07,Raina,Male,1670000,Pars Auto Sales,Pontiac,Bonneville,Manual,Black,36001,38701-8047,Hatchback,7696916,Greenville,10%,"$3,600.10",
2036-08-08,Rebecca,Male,1500000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,C-Class,Manual,Pale White,12001,99301-3882,Hatchback,8262691,Pasco,10%,"$1,200.10",
2036-08-09,Renee,Male,2200000,Progressive Shippers Cooperative Association No,BMW,323i,Manual,Pale White,21001,53546-9427,Hatchback,8454184,Janesville,10%,"$2,100.10",
2036-08-10,Sabrina,Female,1150000,Rabun Used Car Sales,Mercedes-B,C-Class,Manual,Pale White,17001,85257-3102,Hatchback,6356134,Scottsdale,10%,"$1,700.10",
2036-08-11,Samantha,Male,1350000,Race Car Help,Mercedes-B,M-Class,Manual,Pale White,41001,78758-7841,SUV,8628671,Austin,10%,"$4,100.10",
2036-08-12,Sarah,Male,2070000,Saab-Belle Dodge,Audi,A6,Auto,Black,14001,60504-7114,SUV,7209138,Aurora,10%,"$1,400.10",
2036-08-13,Selena,Male,1300000,Scrivener Performance Engineering,Oldsmobile,Cutlass,Auto,Pale White,41001,38701-8047,Sedan,8913185,Greenville,10%,"$4,100.10",
2036-08-14,Selina,Female,2190000,Star Enterprises Inc,Chevrolet,Corvette,Auto,Pale White,45001,99301-3882,SUV,7093544,Pasco,10%,"$4,500.10",
2036-08-15,Katie,Male,1085000,U-Haul CO,Ford,Windstar,Auto,Pale White,31500,78758-7841,Sedan,8727010,Austin,10%,"$3,150.00",
2036-08-16,Myles,Male,1080000,Scrivener Performance Engineering,Mercedes-B,SL-Class,Manual,Pale White,26000,38701-8047,Hardtop,8784941,Greenville,10%,"$2,600.00",
2036-08-17,Kayla,Male,13500,Rabun Used Car Sales,Plymouth,Neon,Manual,Black,29000,85257-3102,SUV,8811403,Scottsdale,10%,"$2,900.00",
2036-08-18,Kaylee,Male,807500,Race Car Help,Dodge,Viper,Auto,Pale White,31500,78758-7841,SUV,7530081,Austin,10%,"$3,150.00",
2036-08-19,Keira,Male,4100000,Ryder Truck Rental and Leasing,BMW,528i,Auto,Pale White,62000,06457-3834,SUV,8108509,Middletown,10%,"$6,200.00",
2036-08-20,Kira,Female,4600000,Saab-Belle Dodge,Mercury,Villager,Manual,Pale White,14000,60504-7114,Passenger,8820977,Aurora,10%,"$1,400.00",
2036-08-21,Laila,Male,13500,Scrivener Performance Engineering,Mitsubishi,3000GT,Manual,Black,18000,38701-8047,Sedan,6224836,Greenville,10%,"$1,800.00",
2036-08-22,Lana,Female,380000,Star Enterprises Inc,Mercedes-B,E-Class,Auto,Pale White,31000,99301-3882,Sedan,8764290,Pasco,10%,"$3,100.00",
2036-08-23,Lara,Male,13500,Suburban Ford,Acura,RL,Manual,Pale White,17000,53546-9427,SUV,6085386,Janesville,10%,"$1,700.00",
2036-08-24,Laura,Male,1430000,Tri-State Mack Inc,Volkswagen,Jetta,Auto,Pale White,16000,85257-3102,Passenger,6141854,Scottsdale,10%,"$1,600.00",
2036-08-25,Naftali,Male,2585000,Star Enterprises Inc,Porsche,Carrera Coupe,Auto,Pale White,22500,99301-3882,Hardtop,8319112,Pasco,10%,"$2,250.00",
2036-08-26,Layla,Male,400000,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Wagon,Auto,Black,22000,06457-3834,Passenger,8410145,Middletown,10%,"$2,200.00",
2036-08-27,Lea,Male,13500,C & M Motors Inc,Nissan,Frontier,Manual,Black,53000,60504-7114,Hatchback,8893694,Aurora,10%,"$5,300.00",
2036-08-28,Leah,Male,13500,Capitol KIA,Volvo,S40,Manual,Pale White,22000,38701-8047,Sedan,6466767,Greenville,10%,"$2,200.00",
2036-08-29,Penelope,Female,765000,Race Car Help,Cadillac,Catera,Auto,Pale White,28000,78758-7841,Hatchback,6003670,Austin,10%,"$2,800.00",
2036-08-30,Perel,Male,1278000,Ryder Truck Rental and Leasing,BMW,323i,Auto,Black,9800,06457-3834,Hatchback,6515176,Middletown,10%,$980.00,
2036-08-31,Pessy,Male,13500,Saab-Belle Dodge,Volkswagen,Jetta,Auto,Pale White,19000,60504-7114,Passenger,7504802,Aurora,10%,"$1,900.00",
2036-09-01,Phoebe,Male,590000,Scrivener Performance Engineering,Dodge,Avenger,Auto,Pale White,22000,38701-8047,Passenger,8724388,Greenville,10%,"$2,200.00",
2036-09-02,Piper,Male,13500,Star Enterprises Inc,Honda,Passport,Manual,Black,22000,99301-3882,Hatchback,6057437,Pasco,10%,"$2,200.00",
2036-09-03,Quinn,Male,1000000,Suburban Ford,Chevrolet,Prizm,Auto,Pale White,42000,53546-9427,Hatchback,7345688,Janesville,10%,"$4,200.00",
2036-09-04,Rachel,Male,590000,Tri-State Mack Inc,Honda,Civic,Manual,Black,43000,85257-3102,Hatchback,8607178,Scottsdale,10%,"$4,300.00",
2036-09-05,Raizel,Male,1030000,U-Haul CO,Honda,CR-V,Auto,Pale White,22000,78758-7841,SUV,8575308,Austin,10%,"$2,200.00",
2036-09-06,Raizy,Male,1136000,Buddy Storbeck's Diesel Service Inc,Buick,Park Avenue,Manual,Pale White,45600,06457-3834,Hatchback,7705454,Middletown,10%,"$4,560.00",
2036-09-07,Rebecca,Male,635000,C & M Motors Inc,Cadillac,Escalade,Manual,Black,34000,60504-7114,Sedan,8220115,Aurora,10%,"$3,400.00",
2036-09-08,Reese,Female,782000,Capitol KIA,Jeep,Wrangler,Auto,Pale White,19000,38701-8047,Hatchback,6520773,Greenville,10%,"$1,900.00",
2036-09-09,Rifka,Male,1061000,Chrysler of Tri-Cities,Volvo,S40,Auto,Pale White,42100,99301-3882,Sedan,7123429,Pasco,10%,"$4,210.00",
2036-09-10,Rifky,Female,13500,Chrysler Plymouth,Mercedes-B,SL-Class,Manual,Pale White,26000,53546-9427,Hatchback,7437019,Janesville,10%,"$2,600.00",
2036-09-11,Riley,Male,1155000,Classic Chevy,Chrysler,LHS,Manual,Black,51500,85257-3102,Hatchback,8656175,Scottsdale,10%,"$5,150.00",
2036-09-12,King,Male,1140000,Classic Chevy,Chrysler,LHS,Auto,Pale White,20000,85257-3102,Hatchback,7935698,Scottsdale,10%,"$2,000.00",
2036-09-13,Carter,Male,1500000,New Castle Ford Lincoln Mercury,Audi,A4,Manual,Pale White,12000,60504-7114,Hardtop,7715137,Aurora,10%,"$1,200.00",
2036-09-14,Kyrie,Male,341500,Diehl Motor CO Inc,Pontiac,Grand Am,Auto,Pale White,19500,06457-3834,SUV,7151022,Middletown,10%,"$1,950.00",
